sparkasse,name,since,until,position,feste_bezuege,erfolgsabhaengige_bezuege,sonstige_bezuege,gesamtverguetung,anmerkungen,state,verband
Sparkasse Münsterland Ost,Wolfram Gerling,2013-01-01,2013-12-31,Mitglied,451000.0,58000.0,17000.0,526000.0,,Nordrhein-Westfalen,SVWL
Sparkasse Münsterland Ost,Klaus Richter,2014-01-01,2014-12-31,Mitglied,466000.0,60000.0,13000.0,539000.0,,Nordrhein-Westfalen,SVWL
Sparkasse Münsterland Ost,Wolfram Gerling,2014-01-01,2014-12-31,Mitglied,466000.0,60000.0,15000.0,541000.0,,Nordrhein-Westfalen,SVWL
Sparkasse Münsterland Ost,Markus Schabel,2013-01-01,2013-12-31,Vorsitzende(r),542000.0,69000.0,18000.0,629000.0,,Nordrhein-Westfalen,SVWL
Sparkasse Münsterland Ost,Markus Schabel,2014-01-01,2014-12-31,Vorsitzende(r),560000.0,71000.0,17000.0,648000.0,,Nordrhein-Westfalen,SVWL
Sparkasse Bielefeld,Hagen Reuning,2013-01-01,2013-12-31,Mitglied,399000.0,0.0,12000.0,411000.0,,Nordrhein-Westfalen,SVWL
Sparkasse Bielefeld,Hagen Reuning,2014-01-01,2014-12-31,Mitglied,412000.0,0.0,12000.0,424000.0,,Nordrhein-Westfalen,SVWL
Sparkasse Bielefeld,Michael Fröhlich,2013-01-01,2013-12-31,Mitglied,419000.0,0.0,13000.0,432000.0,,Nordrhein-Westfalen,SVWL
Sparkasse Bielefeld,Michael Fröhlich,2014-01-01,2014-12-31,Mitglied,433000.0,0.0,14000.0,447000.0,,Nordrhein-Westfalen,SVWL
Sparkasse Bielefeld,Dr. Dieter Brand,2013-01-01,2013-12-31,Vorsitzende(r),439000.0,0.0,15000.0,454000.0,,Nordrhein-Westfalen,SVWL
Sparkasse Bielefeld,Dr. Dieter Brand,2014-01-01,2014-12-31,Vorsitzende(r),453000.0,0.0,13000.0,466000.0,,Nordrhein-Westfalen,SVWL
Sparkasse Krefeld,Markus Kirschbaum,2014-01-01,2014-12-31,Mitglied,414000.0,0.0,14500.0,428500.0,,Nordrhein-Westfalen,RSGV
Sparkasse Krefeld,Markus Kirschbaum,2013-01-01,2013-12-31,Mitglied,,,14600.0,428600.0,,Nordrhein-Westfalen,RSGV
Sparkasse Krefeld,Lothar Birnbrich,2014-01-01,2014-12-31,Mitglied,434700.0,0.0,13300.0,448000.0,,Nordrhein-Westfalen,RSGV
Sparkasse Krefeld,Lothar Birnbrich,2013-01-01,2013-12-31,Mitglied,,,13600.0,448300.0,,Nordrhein-Westfalen,RSGV
Sparkasse Krefeld,Dr. Birgit Roos,2013-01-01,2013-12-31,Vorsitzende(r),,,15700.0,471100.0,,Nordrhein-Westfalen,RSGV
Sparkasse Krefeld,Dr. Birgit Roos,2014-01-01,2014-12-31,Vorsitzende(r),455400.0,0.0,17100.0,472500.0,,Nordrhein-Westfalen,RSGV
Sparkasse Bochum,Jürgen Hohmann,2013-01-01,2013-12-31,Mitglied,418000.0,0.0,17000.0,435000.0,,Nordrhein-Westfalen,SVWL
Sparkasse Bochum,Jürgen Hohmann,2014-01-01,2014-12-31,Mitglied,423000.0,0.0,18000.0,450000.0,,Nordrhein-Westfalen,SVWL
Sparkasse Bochum,Karl Jochem Kretschmer,2013-01-01,2013-12-31,Mitglied,488000.0,0.0,18000.0,506000.0,,Nordrhein-Westfalen,SVWL
Sparkasse Bochum,Volker Goldmann,2013-01-01,2013-12-31,Vorsitzende(r),500000.0,0.0,17000.0,517000.0,,Nordrhein-Westfalen,SVWL
Sparkasse Bochum,Karl Jochem Kretschmer,2014-01-01,2014-12-31,Mitglied,506000.0,0.0,19000.0,525000.0,,Nordrhein-Westfalen,SVWL
Sparkasse Bochum,Volker Goldmann,2014-01-01,2014-12-31,Vorsitzende(r),519000.0,0.0,19000.0,538000.0,,Nordrhein-Westfalen,SVWL
Frankfurter Sparkasse,Arne Weick,2013-01-01,2013-12-31,Mitglied,363000.0,120000.0,0.0,483000.0,,Hessen,SGVHT
Frankfurter Sparkasse,Altfried M. Lütkenhaus,2014-01-01,2014-12-31,Mitglied,363000.0,200000.0,0.0,563000.0,,Hessen,SGVHT
Frankfurter Sparkasse,Stephan Bruhn,2013-01-01,2013-12-31,Mitglied,356000.0,210000.0,0.0,566000.0,,Hessen,SGVHT
Frankfurter Sparkasse,Altfried M. Lütkenhaus,2013-01-01,2013-12-31,Mitglied,357000.0,210000.0,0.0,567000.0,,Hessen,SGVHT
Frankfurter Sparkasse,Stephan Bruhn,2014-01-01,2014-12-31,Mitglied,368000.0,200000.0,0.0,568000.0,,Hessen,SGVHT
Frankfurter Sparkasse,Arne Weick,2014-01-01,2014-12-31,Mitglied,369000.0,200000.0,0.0,569000.0,,Hessen,SGVHT
Frankfurter Sparkasse,Herbert Hans Grüntker,2014-01-01,2014-12-31,Vorsitzende(r),452000.0,300000.0,0.0,752000.0,,Hessen,SGVHT
Frankfurter Sparkasse,Herbert Hans Grüntker,2013-01-01,2013-12-31,Vorsitzende(r),442000.0,315000.0,0.0,757000.0,,Hessen,SGVHT
Sparkasse KölnBonn,Dr. Christoph Siemons,2013-01-01,2013-12-31,Mitglied,409500.0,66670.0,23300.0,499470.0,,Nordrhein-Westfalen,RSGV
Sparkasse KölnBonn,Dr. Joachim Schmalzl,2013-01-01,2013-12-31,Mitglied,409500.0,66670.0,30200.0,506370.0,,Nordrhein-Westfalen,RSGV
Sparkasse KölnBonn,Ulrich Voigt,2013-01-01,2013-12-31,Mitglied,409500.0,66670.0,45500.0,521670.0,,Nordrhein-Westfalen,RSGV
Sparkasse KölnBonn,Dr. Christoph Siemons,2014-01-01,2014-12-31,Mitglied,409500.0,91700.0,24300.0,525500.0,,Nordrhein-Westfalen,RSGV
Sparkasse KölnBonn,Dr. Joachim Schmalzl,2014-01-01,2014-12-31,Mitglied,409500.0,91700.0,25400.0,526600.0,,Nordrhein-Westfalen,RSGV
Sparkasse KölnBonn,Ulrich Voigt,2014-01-01,2014-12-31,Mitglied,409500.0,91700.0,45400.0,546600.0,,Nordrhein-Westfalen,RSGV
Sparkasse KölnBonn,Artur Grzesiek,2013-01-01,2013-12-31,Vorsitzende(r),590600.0,100000.0,16000.0,706600.0,,Nordrhein-Westfalen,RSGV
Sparkasse KölnBonn,Artur Grzesiek,2014-01-01,2014-12-31,Vorsitzende(r),590600.0,137500.0,16500.0,744600.0,,Nordrhein-Westfalen,RSGV
Kreissparkasse Köln,Christian Bonnen,2013-01-01,2013-12-31,Mitglied,483200.0,36000.0,26800.0,546000.0,,Nordrhein-Westfalen,RSGV
Kreissparkasse Köln,Christian Bonnen,2014-01-01,2014-12-31,Mitglied,499300.0,50000.0,27900.0,577200.0,,Nordrhein-Westfalen,RSGV
Kreissparkasse Köln,Dr. Klaus Tiedeken,2013-01-01,2013-12-31,Mitglied,549300.0,41000.0,18600.0,608900.0,,Nordrhein-Westfalen,RSGV
Kreissparkasse Köln,Wolfgang Schmitz,2013-01-01,2013-12-31,Mitglied,575600.0,43000.0,19500.0,638100.0,,Nordrhein-Westfalen,RSGV
Kreissparkasse Köln,Dr. Klaus Tiedeken,2014-01-01,2014-12-31,Mitglied,574400.0,57000.0,19200.0,650600.0,,Nordrhein-Westfalen,RSGV
Kreissparkasse Köln,Wolfgang Schmitz,2014-01-01,2014-12-31,Mitglied,608100.0,60000.0,16800.0,684900.0,,Nordrhein-Westfalen,RSGV
Kreissparkasse Köln,Josef Hastrich,2013-01-01,2013-12-31,Mitglied,624900.0,47000.0,18700.0,690600.0,,Nordrhein-Westfalen,RSGV
Kreissparkasse Köln,Josef Hastrich,2014-01-01,2014-12-31,Mitglied,659800.0,65000.0,16000.0,740800.0,,Nordrhein-Westfalen,RSGV
Kreissparkasse Köln,Alexander Wüerst,2013-01-01,2013-12-31,Vorsitzende(r),712000.0,54000.0,38500.0,804500.0,,Nordrhein-Westfalen,RSGV
Kreissparkasse Köln,Alexander Wüerst,2014-01-01,2014-12-31,Vorsitzende(r),758000.0,74000.0,35900.0,867900.0,,Nordrhein-Westfalen,RSGV
Bezirkssparkasse Reichenau,Günter Weber,2014-01-01,2014-12-31,Mitglied,,,,,,Baden-Württemberg,SVBW
Bezirkssparkasse Reichenau,Johann Roth,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Baden-Württemberg,SVBW
Hohenzollerische LdBk KSK Sigmaringen,Micheal Hahn,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Baden-Württemberg,SVBW
Hohenzollerische LdBk KSK Sigmaringen,Micheal Hahn,2013-01-01,2013-12-31,Vorsitzende(r),,,,,,Baden-Württemberg,SVBW
Hohenzollerische LdBk KSK Sigmaringen,Stefan Häußler,2014-01-01,2014-12-31,Mitglied,,,,,,Baden-Württemberg,SVBW
Hohenzollerische LdBk KSK Sigmaringen,Stefan Häußler,2013-01-01,2013-08-31,Mitglied,,,,,,Baden-Württemberg,SVBW
Kreissparkasse Biberach,,,,,,,,,,Baden-Württemberg,SVBW
Kreissparkasse Böblingen,,,,,,,,,,Baden-Württemberg,SVBW
Kreissparkasse Esslingen-Nürtingen,Bernd Haußels,2014-01-01,2014-12-31,Mitglied,,,,,,Baden-Württemberg,SVBW
Kreissparkasse Esslingen-Nürtingen,Bernd Haußels,2013-01-01,2013-12-31,Mitglied,,,,,,Baden-Württemberg,SVBW
Kreissparkasse Esslingen-Nürtingen,Burkhard Wittmacher,2014-01-01,2014-12-31,Mitglied,,,,,,Baden-Württemberg,SVBW
Kreissparkasse Esslingen-Nürtingen,Burkhard Wittmacher,2013-01-01,2013-12-31,Mitglied,,,,,,Baden-Württemberg,SVBW
Kreissparkasse Esslingen-Nürtingen,Frank Dierolf,2014-01-01,2014-12-31,Mitglied,,,,,,Baden-Württemberg,SVBW
Kreissparkasse Esslingen-Nürtingen,Frank Dierolf,2013-01-01,2013-12-31,Mitglied,,,,,,Baden-Württemberg,SVBW
Kreissparkasse Esslingen-Nürtingen,Franz Scholz,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Baden-Württemberg,SVBW
Kreissparkasse Esslingen-Nürtingen,Franz Scholz,2013-01-01,2013-12-31,Vorsitzende(r),,,,,,Baden-Württemberg,SVBW
Kreissparkasse Freudenstadt,,,,,,,,,,Baden-Württemberg,SVBW
Kreissparkasse Göppingen,,,,,,,,,,Baden-Württemberg,SVBW
Kreissparkasse Heidenheim,,,,,,,,,,Baden-Württemberg,SVBW
Kreissparkasse Heilbronn,,,,,,,,,,Baden-Württemberg,SVBW
Kreissparkasse Ludwigsburg,Dieter Wizemann,2014-01-01,2014-12-31,Mitglied,,,,,,Baden-Württemberg,SVBW
Kreissparkasse Ludwigsburg,Dr. Heinz-Werner Schulte,2014-01-01,2014-12-31,Vorsitzende(r),,,,,"Gesamtbezüge 2014: 1607000 €, Gesamtbezüge 2013: 1945000 €; in beiden Jahren waren die Personen in ihrer Funktion dieselben",Baden-Württemberg,SVBW
Kreissparkasse Ludwigsburg,Thomas Raab,2014-01-01,2014-12-31,Mitglied,,,,,,Baden-Württemberg,SVBW
Kreissparkasse Ostalb,,,,,,,,,,Baden-Württemberg,SVBW
Kreissparkasse Ravensburg,,,,,,,,,,Baden-Württemberg,SVBW
Kreissparkasse Reutlingen,,,,,,,,,,Baden-Württemberg,SVBW
Kreissparkasse Rottweil,,,,,,,,,,Baden-Württemberg,SVBW
Kreissparkasse Tübingen,,,,,,,,,,Baden-Württemberg,SVBW
Kreissparkasse Tuttlingen,,,,,,,,,,Baden-Württemberg,SVBW
Kreissparkasse Waiblingen,,,,,,,,,,Baden-Württemberg,SVBW
Sparkasse Baden-Baden Gaggenau,,,,,,,,,,Baden-Württemberg,SVBW
Sparkasse Bodensee,,,,,,,,,,Baden-Württemberg,SVBW
Sparkasse Bonndorf-Stühlingen,Georg Riesterer,2014-01-01,2014-12-31,Mitglied,,,,,,Baden-Württemberg,SVBW
Sparkasse Bonndorf-Stühlingen,Theo Binninger,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Baden-Württemberg,SVBW
Sparkasse Bühl,Frank König,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Baden-Württemberg,SVBW
Sparkasse Bühl,Karl Langanki,2014-01-01,2014-12-31,Mitglied,,,,,,Baden-Württemberg,SVBW
Sparkasse Engen-Gottmadingen,Jürgen Stille,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Baden-Württemberg,SVBW
Sparkasse Engen-Gottmadingen,Werner Schwacha,2014-01-01,2014-12-31,Mitglied,,,,,,Baden-Württemberg,SVBW
Sparkasse Freiburg - Nördlicher Breisgau,,,,,,,,,,Baden-Württemberg,SVBW
Sparkasse Gengenbach,Alois Lehmann,2014-01-01,2014-12-31,Mitglied,,,,,,Baden-Württemberg,SVBW
Sparkasse Gengenbach,Thomas Laubenstein,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Baden-Württemberg,SVBW
Sparkasse Hanauerland,Joachim Parthon,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Baden-Württemberg,SVBW
Sparkasse Hanauerland,Joachim Parthon,2013-01-01,2013-03-24,Vorsitzende(r),,,,,,Baden-Württemberg,SVBW
Sparkasse Hanauerland,Jutta Grandjean,2014-01-01,2014-12-31,Mitglied,,,,,,Baden-Württemberg,SVBW
Sparkasse Hanauerland,Jutta Grandjean,2013-04-01,2013-12-31,Mitglied,,,,,,Baden-Württemberg,SVBW
Sparkasse Hanauerland,Wolfgang Huber,2014-01-01,2014-12-31,Mitglied,,,,,,Baden-Württemberg,SVBW
Sparkasse Hanauerland,Wolfgang Huber,2013-01-01,2013-12-31,Mitglied,,,,,,Baden-Württemberg,SVBW
Sparkasse Haslach-Zell,Klaus Minarsch,2014-01-01,2014-12-31,Mitglied,,,,,,Baden-Württemberg,SVBW
Sparkasse Haslach-Zell,Mathias Wangler,2014-01-01,,Vorsitzende(r),,,,,,Baden-Württemberg,SVBW
Sparkasse Heidelberg,,,,,,,,,,Baden-Württemberg,SVBW
Sparkasse Hochrhein,,,,,,,,,,Baden-Württemberg,SVBW
Sparkasse Hochschwarzwald,Dieter Vogelbacher,2014-01-01,2014-12-31,Miglied,,,,,,Baden-Württemberg,SVBW
Sparkasse Hochschwarzwald,Jochen Brachs,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Baden-Württemberg,SVBW
Sparkasse Hohenlohekreis,Bernd Kaufmann,2014-01-01,2014-12-31,Mitglied,,,,,,Baden-Württemberg,SVBW
Sparkasse Hohenlohekreis,Bernd Kaufmann,2013-01-01,2013-12-31,Mitglied,,,,,,Baden-Württemberg,SVBW
Sparkasse Hohenlohekreis,Johannes von Hebel,2014-01-01,2014-12-31,Mitglied,,,,,,Baden-Württemberg,SVBW
Sparkasse Hohenlohekreis,Johannes von Hebel,2013-01-01,2013-12-31,Mitglied,,,,,,Baden-Württemberg,SVBW
Sparkasse Hohenlohekreis,Werner Gassert,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Baden-Württemberg,SVBW
Sparkasse Hohenlohekreis,Werner Gassert,2013-01-01,2013-12-31,Vorsitzende(r),,,,,,Baden-Württemberg,SVBW
Sparkasse Karlsruhe Ettlingen,,,,,,,,,,Baden-Württemberg,SVBW
Sparkasse Kraichgau,,,,,,,,,,Baden-Württemberg,SVBW
Sparkasse Lörrach-Rheinfelden,,,,,,,,,,Baden-Württemberg,SVBW
Sparkasse Markgräflerland,,,,,,,,,,Baden-Württemberg,SVBW
Sparkasse Neckartal-Odenwald,,,,,,,,,,Baden-Württemberg,SVBW
Sparkasse Offenburg/Ortenau,,,,,,,,,,Baden-Württemberg,SVBW
Sparkasse Pforzheim Calw,Hans-Heiner Bouley,2014-01-01,2014-12-31,Mitglied,,,,,,Baden-Württemberg,SVBW
Sparkasse Pforzheim Calw,Sieghardt Bucher,2014-01-01,2014-12-31,Mitglied,,,,,,Baden-Württemberg,SVBW
Sparkasse Pforzheim Calw,Stephan Scholl,2014-01-01,2014-12-31,Vorsitzende(r),,,,,"Im Jahr 2013 waren die Mitglieder des Vorstandes dieselben, aus beiden Jahren gibt es keinerlei Angaben zu den Vorstandsbezügen in den Jahresabschlussberichten.",Baden-Württemberg,SVBW
Sparkasse Pfullendorf-Messkirch,Carsten Knaus,2014-01-01,2014-12-31,Mitglied,,,,,,Baden-Württemberg,SVBW
Sparkasse Pfullendorf-Messkirch,Hubert Rist,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Baden-Württemberg,SVBW
Sparkasse Rastatt-Gernsbach,Klemens Götz,2014-01-01,2014-12-31,Mitglied,,,,,,Baden-Württemberg,SVBW
Sparkasse Rastatt-Gernsbach,Klemens Götz,2013-01-01,2013-12-31,Mitglied,,,,,,Baden-Württemberg,SVBW
Sparkasse Rastatt-Gernsbach,Martin Seidel,2014-01-01,2014-12-31,Mitglied,,,,,,Baden-Württemberg,SVBW
Sparkasse Rastatt-Gernsbach,Martin Seidel,2013-01-01,2013-12-31,Mitglied,,,,,,Baden-Württemberg,SVBW
Sparkasse Rastatt-Gernsbach,Ulrich Kistner,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Baden-Württemberg,SVBW
Sparkasse Rastatt-Gernsbach,Ulrich Kistner,2013-01-01,2013-12-31,Vorsitzende(r),,,,,,Baden-Württemberg,SVBW
Sparkasse Rhein Neckar Nord,,,,,,,,,,Baden-Württemberg,SVBW
Sparkasse Salem-Heiligenberg,Ralf Bäuerle,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Baden-Württemberg,SVBW
Sparkasse Salem-Heiligenberg,Wolfgang Müller,2014-01-01,2014-12-31,Mitglied,,,,,,Baden-Württemberg,SVBW
Sparkasse Schönau-Todtnau,Gabriele Strittmatter,2014-01-01,2014-12-31,Mitglied,,,,,,Baden-Württemberg,SVBW
Sparkasse Schönau-Todtnau,Klaus Armbruster,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Baden-Württemberg,SVBW
Sparkasse Schopfheim-Zell,Georg Ückert,2014-01-01,2014-12-31,Mitglied,,,,,,Baden-Württemberg,SVBW
Sparkasse Schopfheim-Zell,Lothar Müller,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Baden-Württemberg,SVBW
Sparkasse Schwäbisch Hall Crailsheim,,,,,,,,,,Baden-Württemberg,SVBW
Sparkasse Schwarzwald-Baar,,,,,,,,,,Baden-Württemberg,SVBW
Sparkasse Singen-Radolfzell,,,,,,,,,,Baden-Württemberg,SVBW
Sparkasse St. Blasien,Gerhard Behringer,2014-01-01,2014-12-31,Mitglied,,,,,,Baden-Württemberg,SVBW
Sparkasse St. Blasien,Herbert Schupp,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Baden-Württemberg,SVBW
Sparkasse Staufen-Breisach,Georg Selinger,2014-01-01,2014-12-31,Mitglied,,,,,,Baden-Württemberg,SVBW
Sparkasse Staufen-Breisach,Herbert Lehmann,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Baden-Württemberg,SVBW
Sparkasse Stockach,Micheal Grüninger,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Baden-Württemberg,SVBW
Sparkasse Stockach,Thomas Lorenz,2014-01-01,2014-12-31,Mitglied,,,,,,Baden-Württemberg,SVBW
Sparkasse Tauberfranken,,,,,,,,,,Baden-Württemberg,SVBW
Sparkasse Ulm,,,,,,,,,,Baden-Württemberg,SVBW
Sparkasse Wolfach,Günter Rauber,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Baden-Württemberg,SVBW
Sparkasse Wolfach,Ulrich Kniep,2014-01-01,2014-12-31,Mitglied,,,,,,Baden-Württemberg,SVBW
Sparkasse Zollernalb,,,,,,,,,,Baden-Württemberg,SVBW
Kreis- und Stadtsparkasse Dillingen,,,,,,,,,,Bayern,SVB
Kreis- und Stadtsparkasse Dinkelsbühl,Klaus Schulz,2014-01-01,2014-12-31,Mitglied,,,,,,Bayern,SVB
Kreis- und Stadtsparkasse Dinkelsbühl,Ludwig Ochs,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Bayern,SVB
Kreis- und Stadtsparkasse Erding - Dorfen,,,,,,,,,,Bayern,SVB
Kreis- und Stadtsparkasse Kaufbeuren,,,,,,,,,,Bayern,SVB
Kreis- und Stadtsparkasse Wasserburg am Inn,,,,,,,,,,Bayern,SVB
Kreissparkasse Augsburg,,,,,,,,,,Bayern,SVB
Kreissparkasse Garmisch-Partenkirchen,,,,,,,,,,Bayern,SVB
Kreissparkasse Garmisch-Partenkirchen,,,,,,,,,,Bayern,SVB
Kreissparkasse Höchstadt/Aisch,Herbert Fiederling,2014-01-01,2014-07-31,Vorsitzende(r),,,,,,Bayern,SVB
Kreissparkasse Höchstadt/Aisch,Herbert Fiederling,2013-01-01,2013-12-31,Vorsitzende(r),,,,,,Bayern,SVB
Kreissparkasse Höchstadt/Aisch,Reinhard Lugschi,2014-08-01,2014-12-31,Vorsitzende(r),,,,,,Bayern,SVB
Kreissparkasse Höchstadt/Aisch,Reinhard Lugschi,2014-01-01,2014-07-31,Mitglied,,,,,,Bayern,SVB
Kreissparkasse Höchstadt/Aisch,Reinhard Lugschi,2013-01-01,2013-12-31,Mitglied,,,,,,Bayern,SVB
Kreissparkasse Höchstadt/Aisch,Thomas Pickel,2014-08-01,2014-12-31,Mitglied,,,,,,Bayern,SVB
Kreissparkasse Kelheim,,,,,,,,,,Bayern,SVB
Kreissparkasse Miesbach-Tegernsee,Erwin Graf,2014-01-01,2014-12-31,Mitglied,,,,,,Bayern,SVB
Kreissparkasse Miesbach-Tegernsee,Erwin Graf,2013-01-01,2013-12-31,Mitglied,,,,,,Bayern,SVB
Kreissparkasse Miesbach-Tegernsee,Gerhard Gegenfurtner,2014-01-01,2014-12-31,Mitglied,,,,,,Bayern,SVB
Kreissparkasse Miesbach-Tegernsee,Gerhard Gegenfurtner,2013-01-01,2013-12-31,Mitglied,,,,,,Bayern,SVB
Kreissparkasse Miesbach-Tegernsee,Martin Mihalovits,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Bayern,SVB
Kreissparkasse Miesbach-Tegernsee,Martin Mihalovits,2013-01-01,2013-12-31,Vorsitzende(r),,,,,,Bayern,SVB
Kreissparkasse München Starnberg Ebersberg,Andreas Frühschütz,2014-01-01,2014-12-31,Mitglied,,,,,,Bayern,SVB
Kreissparkasse München Starnberg Ebersberg,Josef Bittscheidt,2014-01-01,2014-12-31,Vorsitzende(r),,,,,Gesamtbezüge 2014: 1938000 €; Gesamtbezüge 2013: 1736000 €. Vorstandsmitglieder in beiden Jahren dieselben.,Bayern,SVB
Kreissparkasse München Starnberg Ebersberg,Peter Waßmann,2014-01-01,2014-12-31,Mitglied,,,,,,Bayern,SVB
Kreissparkasse München Starnberg Ebersberg,Walter Fichtel,2014-01-01,2014-12-31,Mitglied,,,,,,Bayern,SVB
Kreissparkasse Schongau,,,,,,,,,,Bayern,SVB
Kreissparkasse Traunstein-Trostberg,,,,,,,,,,Bayern,SVB
Sparkasse Allgäu,,,,,,,,,,Bayern,SVB
Sparkasse Altötting-Mühldorf,,,,,,,,,,Bayern,SVB
Sparkasse Amberg-Sulzbach,,,,,,,,,,Bayern,SVB
Sparkasse Aschaffenburg-Alzenau,,,,,,,,,,Bayern,SVB
Sparkasse Bad Kissingen,,,,,,,,,,Bayern,SVB
Sparkasse Bad Neustadt a.d. Saale,,,,,,,,,,Bayern,SVB
Sparkasse Bad Tölz-Wolfratshausen,,,,,,,,,,Bayern,SVB
Sparkasse Bamberg,,,,,,,,,,Bayern,SVB
Sparkasse Bayreuth,Siegmund Schiminski,2013-01-01,2013-08-31,Vorsitzende(r),,,,,,Bayern,SVB
Sparkasse Bayreuth,Wolfgang Hetz,2015-09-01,2015-12-31,Mitglied,,,,,,Bayern,SVB
Sparkasse Bayreuth,Wolfgang Hetz,2015-01-01,2015-08-31,Vorsitzende(r),,,,,,Bayern,SVB
Sparkasse Bayreuth,Wolfgang Hetz,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Bayern,SVB
Sparkasse Bayreuth,Wolfgang Hetz,2013-09-01,2013-12-31,Vorsitzende(r),,,,,,Bayern,SVB
Sparkasse Bayreuth,Wolfgang Hetz,2013-01-01,2013-08-31,Mitglied,,,,,,Bayern,SVB
Sparkasse Bayreuth,Wolfram Münch,2015-09-01,2015-12-31,Vorsitzende(r),,,,,,Bayern,SVB
Sparkasse Bayreuth,Wolfram Münch,2015-01-01,2015-08-31,Mitglied,,,,,,Bayern,SVB
Sparkasse Bayreuth,Wolfram Münch,2014-01-01,2014-12-31,Mitglied,,,,,,Bayern,SVB
Sparkasse Bayreuth,Wolfram Münch,2013-09-01,2013-12-31,Mitglied,,,,,,Bayern,SVB
Sparkasse Bayreuth,Wolfram Münch,2013-01-01,2013-08-31,Mitglied,,,,,,Bayern,SVB
Sparkasse Berchtesgadener Land,,,,,,,,,,Bayern,SVB
Sparkasse Coburg-Lichtenfels,,,,,,,,,,Bayern,SVB
Sparkasse Dachau,,,,,,,,,,Bayern,SVB
Sparkasse Deggendorf,,,,,,,,,,Bayern,SVB
Sparkasse Donauwörth,,,,,,,,,,Bayern,SVB
Sparkasse Eichstätt,,,,,,,,,,Bayern,SVB
Sparkasse Forchheim,,,,,,,,,,Bayern,SVB
Sparkasse Freising,Irene Dullinger,2014-01-01,2014-12-31,Mitglied,,,,,,Bayern,SVB
Sparkasse Freising,Irene Dullinger,2013-01-01,2013-12-31,Mitglied,,,,,,Bayern,SVB
Sparkasse Freising,Johann Kirsch,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Bayern,SVB
Sparkasse Freising,Johann Kirsch,2013-01-01,2013-12-31,Vorsitzende(r),,,,,,Bayern,SVB
Sparkasse Freyung-Grafenau,,,,,,,,,,Bayern,SVB
Sparkasse Fürstenfeldbruck,,,,,,,,,,Bayern,SVB
Sparkasse Fürth,,,,,,,,,,Bayern,SVB
Sparkasse Günzburg-Krumbach,,,,,,,,,,Bayern,SVB
Sparkasse Hochfranken,,,,,,,,,,Bayern,SVB
Sparkasse im Landkreis Cham,,,,,,,,,,Bayern,SVB
Sparkasse im Landkreis Neustadt/Aisch - Bad Windsheim,,,,,,,,,,Bayern,SVB
Sparkasse im Landkreis Schwandorf,,,,,,,,,,Bayern,SVB
Sparkasse Ingolstadt,,,,,,,,,,Bayern,SVB
Sparkasse Kulmbach-Kronach,,,,,,,,,,Bayern,SVB
Sparkasse Landsberg-Dießen,,,,,,,,,,Bayern,SVB
Sparkasse Landshut,,,,,,,,,,Bayern,SVB
Sparkasse Mainfranken Würzburg,Bernd Fröhlich,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Bayern,SVB
Sparkasse Mainfranken Würzburg,Hermann Hadwiger,2014-01-01,2014-12-31,Mitglied,,,,,,Bayern,SVB
Sparkasse Mainfranken Würzburg,Jens Rauch,2014-01-01,2014-12-31,Mitglied,,,,,,Bayern,SVB
Sparkasse Mainfranken Würzburg,Nikolaus-Peter Hasch,2014-01-01,2014-12-31,Mitglied,,,,,,Bayern,SVB
Sparkasse Memmingen-Lindau-Mindelheim,,,,,,,,,,Bayern,SVB
Sparkasse Miltenberg-Obernburg,,,,,,,,,,Bayern,SVB
Sparkasse Mittelfranken-Süd,,,,,,,,,,Bayern,SVB
Sparkasse Neu-Ulm - Illertissen,,,,,,,,,,Bayern,SVB
Sparkasse Neuburg-Rain,,,,,,,,,,Bayern,SVB
Sparkasse Neumarkt-Parsberg,,,,,,,,,,Bayern,SVB
Sparkasse Niederbayern-Mitte,,,,,,,,,,Bayern,SVB
Sparkasse Nördlingen,Karlheinz Wiesinger,2014-01-01,2014-12-31,Mitglied,,,,,,Bayern,SVB
